datetime,city,latitude,longitude,temperature,temp_min,temp_max,humidity,pressure,wind_speed,wind_deg,precipitation,description
2023-12-12,dubai,25.0742823,55.1885387,24.1,19.3,28.2,,1014.3,8.7,,0.0,
2023-12-13,dubai,25.0742823,55.1885387,24.1,19.6,28.8,,1013.6,9.6,,0.0,
2023-12-14,dubai,25.0742823,55.1885387,24.1,18.7,28.5,,1014.7,13.7,,0.0,
2023-12-15,dubai,25.0742823,55.1885387,24.2,24.0,26.4,,1016.8,20.9,,0.0,
2023-12-16,dubai,25.0742823,55.1885387,22.9,18.4,27.3,,1019.2,10.8,,0.0,
2023-12-17,dubai,25.0742823,55.1885387,23.5,19.6,28.7,,1020.0,13.1,,0.0,
2023-12-18,dubai,25.0742823,55.1885387,23.3,17.2,29.9,,1018.8,10.1,,0.0,
2023-12-19,dubai,25.0742823,55.1885387,23.3,18.0,28.0,,1018.7,8.9,,0.0,
2023-12-20,dubai,25.0742823,55.1885387,23.8,19.8,28.0,,1018.8,9.7,,0.0,
2023-12-21,dubai,25.0742823,55.1885387,23.2,18.9,26.3,,1017.9,11.4,,0.0,
2023-12-22,dubai,25.0742823,55.1885387,22.4,18.8,26.6,,1016.9,11.3,,0.0,
2023-12-23,dubai,25.0742823,55.1885387,22.3,17.8,26.7,,1016.6,9.8,,0.0,
2023-12-24,dubai,25.0742823,55.1885387,23.6,18.8,28.5,,1018.6,9.0,,0.0,
2023-12-25,dubai,25.0742823,55.1885387,24.5,20.6,29.4,,1019.1,9.6,,0.0,
2023-12-26,dubai,25.0742823,55.1885387,25.1,20.9,29.0,,1019.0,11.5,,0.0,
2023-12-27,dubai,25.0742823,55.1885387,24.2,20.0,28.9,,1018.5,9.8,,0.0,
2023-12-28,dubai,25.0742823,55.1885387,23.1,18.0,27.4,,1017.1,9.5,,0.0,
2023-12-29,dubai,25.0742823,55.1885387,23.9,19.3,28.8,,1016.6,8.9,,0.0,
2023-12-30,dubai,25.0742823,55.1885387,24.3,20.4,29.6,,1016.9,9.5,,0.0,
2023-12-31,dubai,25.0742823,55.1885387,24.4,20.4,27.0,,1016.7,9.9,,0.0,
2024-01-01,dubai,25.0742823,55.1885387,24.6,20.8,27.7,,1017.3,13.4,,0.0,
2024-01-02,dubai,25.0742823,55.1885387,23.5,20.7,27.2,,1017.0,14.3,,0.0,
2024-01-03,dubai,25.0742823,55.1885387,22.9,18.8,28.0,,1015.0,13.5,,0.0,
2024-01-04,dubai,25.0742823,55.1885387,23.5,22.0,25.4,,1015.6,24.4,,0.0,
2024-01-05,dubai,25.0742823,55.1885387,22.2,18.0,25.5,,1016.2,12.9,,0.0,
2024-01-06,dubai,25.0742823,55.1885387,21.9,17.4,25.8,,1016.9,12.0,,0.0,
2024-01-07,dubai,25.0742823,55.1885387,21.6,17.7,25.3,,1017.7,11.6,,0.0,
2024-01-08,dubai,25.0742823,55.1885387,22.8,16.8,27.7,,1020.1,11.1,,0.0,
2024-01-09,dubai,25.0742823,55.1885387,22.5,18.3,26.5,,1020.4,10.8,,0.0,
2024-01-10,dubai,25.0742823,55.1885387,21.7,17.6,25.9,,1019.6,9.9,,0.0,
2024-01-11,dubai,25.0742823,55.1885387,20.7,16.0,24.9,,1017.9,9.2,,0.0,
2024-01-12,dubai,25.0742823,55.1885387,21.1,15.3,26.2,,1016.5,10.2,,0.0,
2024-01-13,dubai,25.0742823,55.1885387,22.2,16.5,27.5,,1016.8,9.0,,0.0,
2024-01-14,dubai,25.0742823,55.1885387,22.8,17.6,28.6,,1016.8,8.6,,0.0,
2024-01-15,dubai,25.0742823,55.1885387,23.6,18.1,29.8,,1017.2,9.6,,0.0,
2024-01-16,dubai,25.0742823,55.1885387,23.4,17.9,28.0,,1015.8,12.5,,0.0,
2024-01-17,dubai,25.0742823,55.1885387,23.7,20.5,26.7,,1014.1,22.5,,0.0,
2024-01-18,dubai,25.0742823,55.1885387,22.3,19.5,26.3,,1014.9,12.5,,0.0,
2024-01-19,dubai,25.0742823,55.1885387,21.8,18.7,25.5,,1016.6,13.2,,0.0,
2024-01-20,dubai,25.0742823,55.1885387,22.1,17.0,26.2,,1018.9,11.1,,0.0,
2024-01-21,dubai,25.0742823,55.1885387,21.6,18.0,25.8,,1018.2,10.7,,0.0,
2024-01-22,dubai,25.0742823,55.1885387,22.2,17.0,26.5,,1019.2,12.0,,0.0,
2024-01-23,dubai,25.0742823,55.1885387,22.6,18.0,27.6,,1019.4,10.0,,0.0,
2024-01-24,dubai,25.0742823,55.1885387,21.6,17.5,27.3,,1017.7,10.0,,0.0,
2024-01-25,dubai,25.0742823,55.1885387,22.4,16.3,28.4,,1016.5,10.1,,0.0,
2024-01-26,dubai,25.0742823,55.1885387,23.9,19.0,30.4,,1015.1,9.0,,0.0,
2024-01-27,dubai,25.0742823,55.1885387,24.8,20.3,30.0,,1015.3,15.2,,0.0,
2024-01-28,dubai,25.0742823,55.1885387,23.3,22.2,26.1,,1016.2,13.8,,0.0,
2024-01-29,dubai,25.0742823,55.1885387,21.7,17.6,24.7,,1017.4,14.1,,0.0,
2024-01-30,dubai,25.0742823,55.1885387,23.3,18.3,27.4,,1017.0,8.1,,0.0,
2024-01-31,dubai,25.0742823,55.1885387,25.1,20.7,29.3,,1015.5,8.7,,0.0,
2024-02-01,dubai,25.0742823,55.1885387,23.9,20.0,28.3,,1012.4,17.3,,2.0,
2024-02-02,dubai,25.0742823,55.1885387,23.6,21.0,28.2,,1012.6,23.1,,3.8,
2024-02-03,dubai,25.0742823,55.1885387,20.8,19.6,22.2,,1017.5,24.2,,0.0,
2024-02-04,dubai,25.0742823,55.1885387,20.7,19.9,22.5,,1019.2,22.4,,0.0,
2024-02-05,dubai,25.0742823,55.1885387,20.5,15.8,24.0,,1019.1,18.1,,0.0,
2024-02-06,dubai,25.0742823,55.1885387,21.7,17.5,24.8,,1019.2,22.3,,0.0,
2024-02-07,dubai,25.0742823,55.1885387,20.3,16.1,24.3,,1020.8,14.8,,0.0,
2024-02-08,dubai,25.0742823,55.1885387,20.5,15.9,24.9,,1021.3,14.9,,0.0,
2024-02-09,dubai,25.0742823,55.1885387,20.6,17.4,24.0,,1019.6,11.9,,0.0,
2024-02-10,dubai,25.0742823,55.1885387,20.6,15.8,24.4,,1019.2,10.4,,0.0,
2024-02-11,dubai,25.0742823,55.1885387,19.3,17.7,21.6,,1019.0,11.2,,0.0,
2024-02-12,dubai,25.0742823,55.1885387,20.1,17.8,25.0,,1016.2,20.1,,36.7,
2024-02-13,dubai,25.0742823,55.1885387,22.2,18.4,26.0,,1017.3,13.8,,37.1,
2024-02-14,dubai,25.0742823,55.1885387,23.8,19.9,27.8,,1017.6,16.6,,0.0,
2024-02-15,dubai,25.0742823,55.1885387,24.7,20.3,29.8,,1017.8,11.9,,0.0,
2024-02-16,dubai,25.0742823,55.1885387,25.3,21.4,31.0,,1017.1,13.0,,0.0,
2024-02-17,dubai,25.0742823,55.1885387,26.3,22.4,31.8,,1015.0,13.4,,0.0,
2024-02-18,dubai,25.0742823,55.1885387,23.3,21.0,27.1,,1012.7,18.7,,0.0,
2024-02-19,dubai,25.0742823,55.1885387,21.6,20.0,24.7,,1013.5,21.2,,0.0,
2024-02-20,dubai,25.0742823,55.1885387,21.7,16.9,25.2,,1015.0,14.4,,0.0,
2024-02-21,dubai,25.0742823,55.1885387,22.7,21.0,25.0,,1016.2,18.4,,0.0,
2024-02-22,dubai,25.0742823,55.1885387,21.3,16.8,26.7,,1017.3,12.7,,0.0,
2024-02-23,dubai,25.0742823,55.1885387,21.6,16.8,26.5,,1017.2,10.3,,0.0,
2024-02-24,dubai,25.0742823,55.1885387,22.7,17.8,27.7,,1015.1,9.4,,0.0,
2024-02-25,dubai,25.0742823,55.1885387,25.0,20.5,28.5,,1009.2,12.3,,1.1,
2024-02-26,dubai,25.0742823,55.1885387,22.5,21.0,24.6,,1009.5,20.6,,0.0,
2024-02-27,dubai,25.0742823,55.1885387,21.7,18.0,24.9,,1014.0,13.9,,0.0,
2024-02-28,dubai,25.0742823,55.1885387,22.7,17.7,27.2,,1013.2,10.5,,0.0,
2024-02-29,dubai,25.0742823,55.1885387,22.5,20.0,25.0,,1012.6,22.4,,0.0,
2024-03-01,dubai,25.0742823,55.1885387,20.6,19.0,23.8,,1015.6,19.0,,0.0,
2024-03-02,dubai,25.0742823,55.1885387,19.8,16.2,24.0,,1017.8,12.7,,0.0,
2024-03-03,dubai,25.0742823,55.1885387,20.2,15.0,25.6,,1015.8,11.4,,0.0,
2024-03-04,dubai,25.0742823,55.1885387,22.3,17.0,28.6,,1013.6,15.4,,0.0,
2024-03-05,dubai,25.0742823,55.1885387,22.9,20.7,26.0,,1013.2,14.8,,3.1,
2024-03-06,dubai,25.0742823,55.1885387,22.8,20.0,25.9,,1014.9,12.2,,0.8,
2024-03-07,dubai,25.0742823,55.1885387,22.8,19.3,26.6,,1014.7,9.5,,0.0,
2024-03-08,dubai,25.0742823,55.1885387,25.9,20.9,32.6,,1013.4,13.7,,0.0,
2024-03-09,dubai,25.0742823,55.1885387,20.6,18.0,25.0,,1012.9,17.2,,19.5,
2024-03-10,dubai,25.0742823,55.1885387,22.3,18.0,26.9,,1014.9,9.1,,55.9,
2024-03-11,dubai,25.0742823,55.1885387,24.0,18.7,31.1,,1016.9,9.7,,0.0,
2024-03-12,dubai,25.0742823,55.1885387,23.8,22.0,26.4,,1016.7,17.7,,0.0,
2024-03-13,dubai,25.0742823,55.1885387,23.9,18.4,30.2,,1018.0,12.3,,0.0,
2024-03-14,dubai,25.0742823,55.1885387,25.6,20.4,32.8,,1017.4,11.8,,0.0,
2024-03-15,dubai,25.0742823,55.1885387,25.6,21.0,32.1,,1015.9,11.5,,0.0,
2024-03-16,dubai,25.0742823,55.1885387,27.5,21.8,33.0,,1014.1,11.6,,0.0,
2024-03-17,dubai,25.0742823,55.1885387,29.1,24.7,35.1,,1013.5,13.7,,0.0,
2024-03-18,dubai,25.0742823,55.1885387,27.3,24.5,34.0,,1013.3,12.3,,0.0,
2024-03-19,dubai,25.0742823,55.1885387,28.3,23.4,34.1,,1012.5,10.8,,0.0,
2024-03-20,dubai,25.0742823,55.1885387,29.2,26.0,33.0,,1012.1,14.3,,0.0,
2024-03-21,dubai,25.0742823,55.1885387,25.6,23.0,29.4,,1013.0,13.5,,0.0,
2024-03-22,dubai,25.0742823,55.1885387,25.1,20.3,28.5,,1010.3,10.0,,0.0,
2024-03-23,dubai,25.0742823,55.1885387,27.7,24.3,33.8,,1009.9,11.4,,0.0,
2024-03-24,dubai,25.0742823,55.1885387,29.7,25.4,35.0,,1010.1,15.0,,1.5,
2024-03-25,dubai,25.0742823,55.1885387,30.0,28.0,33.0,,1010.9,16.5,,0.0,
2024-03-26,dubai,25.0742823,55.1885387,24.8,22.0,27.2,,1014.3,21.6,,0.0,
2024-03-27,dubai,25.0742823,55.1885387,22.9,20.8,25.0,,1017.1,21.4,,0.0,
2024-03-28,dubai,25.0742823,55.1885387,23.0,19.0,26.0,,1014.7,20.0,,0.0,
2024-03-29,dubai,25.0742823,55.1885387,24.3,23.0,26.0,,1011.8,19.6,,0.0,
2024-03-30,dubai,25.0742823,55.1885387,23.9,20.0,28.0,,1013.6,12.2,,0.0,
2024-03-31,dubai,25.0742823,55.1885387,25.0,24.0,29.0,,1015.7,12.0,,0.0,
2024-04-01,dubai,25.0742823,55.1885387,23.9,19.0,28.0,,1013.9,11.2,,0.0,
2024-04-02,dubai,25.0742823,55.1885387,24.5,20.5,28.0,,1011.3,13.6,,0.0,
2024-04-03,dubai,25.0742823,55.1885387,26.1,21.5,31.1,,1010.9,11.8,,0.0,
2024-04-04,dubai,25.0742823,55.1885387,25.6,21.0,30.4,,1012.1,12.8,,0.0,
2024-04-05,dubai,25.0742823,55.1885387,24.6,18.0,29.8,,1012.8,11.9,,0.0,
2024-04-06,dubai,25.0742823,55.1885387,25.6,20.4,30.5,,1011.6,12.7,,0.0,
2024-04-07,dubai,25.0742823,55.1885387,27.3,20.7,33.8,,1009.7,11.8,,0.0,
2024-04-08,dubai,25.0742823,55.1885387,30.2,23.9,35.7,,1009.6,10.1,,0.0,
2024-04-09,dubai,25.0742823,55.1885387,29.3,26.9,32.2,,1010.4,11.0,,0.0,
2024-04-10,dubai,25.0742823,55.1885387,29.9,26.0,34.6,,1009.7,12.2,,0.0,
2024-04-11,dubai,25.0742823,55.1885387,29.4,24.6,34.9,,1008.0,12.2,,0.0,
2024-04-12,dubai,25.0742823,55.1885387,30.1,27.5,34.6,,1006.8,12.9,,0.8,
2024-04-13,dubai,25.0742823,55.1885387,28.6,26.0,33.8,,1006.8,13.5,,0.0,
2024-04-14,dubai,25.0742823,55.1885387,27.9,24.8,31.2,,1008.2,14.5,,0.0,
2024-04-15,dubai,25.0742823,55.1885387,27.8,24.0,34.2,,1009.5,13.0,,0.0,
2024-04-16,dubai,25.0742823,55.1885387,22.1,19.5,27.0,,1006.6,22.8,,97.0,
2024-04-17,dubai,25.0742823,55.1885387,24.7,20.8,28.0,,1007.8,15.2,,142.0,
2024-04-18,dubai,25.0742823,55.1885387,26.4,20.9,31.6,,1009.7,13.5,,0.0,
2024-04-19,dubai,25.0742823,55.1885387,27.1,22.9,31.8,,1008.5,11.7,,0.0,
2024-04-20,dubai,25.0742823,55.1885387,27.2,23.4,31.4,,1008.1,13.1,,0.0,
2024-04-21,dubai,25.0742823,55.1885387,28.8,23.5,34.7,,1008.2,12.4,,0.0,
2024-04-22,dubai,25.0742823,55.1885387,30.9,25.0,37.2,,1008.6,11.0,,0.0,
2024-04-23,dubai,25.0742823,55.1885387,31.6,27.8,39.7,,1005.7,18.4,,0.0,
2024-04-24,dubai,25.0742823,55.1885387,27.9,23.7,32.6,,1005.4,15.8,,0.0,
2024-04-25,dubai,25.0742823,55.1885387,29.4,24.5,34.3,,1005.6,11.9,,0.0,
2024-04-26,dubai,25.0742823,55.1885387,30.6,26.8,34.6,,1005.9,15.3,,0.0,
2024-04-27,dubai,25.0742823,55.1885387,31.0,25.5,35.4,,1006.8,13.5,,0.0,
2024-04-28,dubai,25.0742823,55.1885387,32.3,27.0,37.4,,1008.5,16.5,,0.0,
2024-04-29,dubai,25.0742823,55.1885387,33.3,29.0,38.3,,1009.3,16.1,,0.0,
2024-04-30,dubai,25.0742823,55.1885387,33.3,29.0,38.3,,1009.2,14.5,,0.0,
2024-05-01,dubai,25.0742823,55.1885387,33.5,30.0,39.0,,1006.1,17.7,,0.0,
2024-05-02,dubai,25.0742823,55.1885387,25.8,21.5,29.6,,1007.2,19.8,,1.3,
2024-05-03,dubai,25.0742823,55.1885387,28.3,24.0,32.3,,1008.0,12.2,,18.5,
2024-05-04,dubai,25.0742823,55.1885387,32.6,26.0,37.8,,1007.9,10.3,,0.0,
2024-05-05,dubai,25.0742823,55.1885387,32.9,29.8,37.9,,1007.4,11.0,,0.0,
2024-05-06,dubai,25.0742823,55.1885387,32.3,28.0,38.4,,1007.2,11.7,,0.0,
2024-05-07,dubai,25.0742823,55.1885387,33.5,29.6,39.0,,1006.9,13.7,,0.0,
2024-05-08,dubai,25.0742823,55.1885387,33.9,31.0,39.0,,1006.8,13.6,,0.0,
2024-05-09,dubai,25.0742823,55.1885387,32.1,29.0,38.7,,1006.5,14.8,,0.0,
2024-05-10,dubai,25.0742823,55.1885387,29.0,26.9,33.4,,1007.9,15.9,,0.0,
2024-05-11,dubai,25.0742823,55.1885387,29.1,23.9,33.3,,1008.2,13.4,,0.0,
2024-05-12,dubai,25.0742823,55.1885387,33.1,26.6,40.4,,1007.3,10.2,,0.0,
2024-05-13,dubai,25.0742823,55.1885387,34.3,29.0,40.9,,1006.3,14.4,,0.0,
2024-05-14,dubai,25.0742823,55.1885387,36.1,31.9,42.7,,1006.6,15.1,,0.0,
2024-05-15,dubai,25.0742823,55.1885387,35.8,31.8,41.2,,1007.6,16.2,,0.0,
2024-05-16,dubai,25.0742823,55.1885387,35.5,31.9,41.3,,1008.4,16.0,,0.0,
2024-05-17,dubai,25.0742823,55.1885387,35.6,31.5,40.6,,1007.4,14.3,,0.0,
2024-05-18,dubai,25.0742823,55.1885387,35.5,32.0,41.2,,1005.8,12.4,,0.0,
2024-05-19,dubai,25.0742823,55.1885387,31.3,29.0,36.6,,1004.4,14.6,,0.0,
2024-05-20,dubai,25.0742823,55.1885387,30.2,25.3,35.2,,1004.6,13.8,,0.0,
2024-05-21,dubai,25.0742823,55.1885387,31.1,25.4,35.6,,1005.0,12.8,,0.0,
2024-05-22,dubai,25.0742823,55.1885387,33.3,27.0,38.6,,1003.6,10.8,,0.0,
2024-05-23,dubai,25.0742823,55.1885387,35.1,29.0,40.9,,1002.5,14.6,,0.0,
2024-05-24,dubai,25.0742823,55.1885387,32.6,27.0,36.7,,1001.6,16.6,,0.0,
2024-05-25,dubai,25.0742823,55.1885387,32.8,27.0,38.3,,1001.2,14.6,,0.0,
2024-05-26,dubai,25.0742823,55.1885387,34.7,28.1,41.5,,1001.9,12.7,,0.0,
2024-05-27,dubai,25.0742823,55.1885387,36.8,30.6,42.2,,1001.7,10.5,,0.0,
2024-05-28,dubai,25.0742823,55.1885387,34.2,30.0,41.9,,1001.1,14.1,,0.0,
2024-05-29,dubai,25.0742823,55.1885387,34.3,25.6,41.6,,999.9,11.3,,0.0,
2024-05-30,dubai,25.0742823,55.1885387,35.8,29.9,42.2,,1001.3,10.7,,0.0,
2024-05-31,dubai,25.0742823,55.1885387,35.9,29.7,42.4,,1002.5,11.4,,0.0,
2024-06-01,dubai,25.0742823,55.1885387,38.2,31.0,46.3,,1002.4,10.8,,0.0,
2024-06-02,dubai,25.0742823,55.1885387,35.6,31.0,42.0,,1000.8,10.6,,0.0,
2024-06-03,dubai,25.0742823,55.1885387,34.4,29.5,40.2,,1000.9,13.0,,0.0,
2024-06-04,dubai,25.0742823,55.1885387,34.7,30.0,39.4,,1001.7,13.1,,0.0,
2024-06-05,dubai,25.0742823,55.1885387,33.5,30.9,38.2,,1001.6,12.2,,0.0,
2024-06-06,dubai,25.0742823,55.1885387,34.3,28.8,39.2,,1003.0,11.4,,0.0,
2024-06-07,dubai,25.0742823,55.1885387,35.2,31.0,39.0,,1001.9,11.8,,0.0,
2024-06-08,dubai,25.0742823,55.1885387,36.3,31.8,41.8,,1000.5,14.5,,0.0,
2024-06-09,dubai,25.0742823,55.1885387,37.3,32.9,42.0,,1001.7,14.9,,0.0,
2024-06-10,dubai,25.0742823,55.1885387,37.3,33.6,42.2,,1003.0,13.7,,0.0,
